Frame ID | Spatial Relations
F0468 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.73), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [red_box] (score: 0.41), [human_body] is beside [container_box] (score: 0.40), [yellow_box] is inside [component_box] (score: 0.17), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is on top of [red_box] (score: 0.31), [container_box] is contained in [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.13), [container_box] is holding [container_lid] (score: 0.12), [red_box] is on top of [container_box] (score: 0.23), [red_box] is holding [container_lid] (score: 0.16), [red_box] is in front of [human_body] (score: 0.11)
F0469 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.73), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [red_box] (score: 0.41), [human_body] is beside [container_box] (score: 0.40), [container_box] is contained in [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.13), [container_box] is holding [container_lid] (score: 0.12), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is on top of [red_box] (score: 0.31), [yellow_box] is inside [component_box] (score: 0.17), [red_box] is on top of [container_box] (score: 0.23), [red_box] is holding [container_lid] (score: 0.16), [red_box] is in front of [human_body] (score: 0.11)
F0470 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.73), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [red_box] (score: 0.41), [human_body] is beside [container_box] (score: 0.40), [container_box] is contained in [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.13), [container_box] is holding [container_lid] (score: 0.12), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is on top of [red_box] (score: 0.31), [yellow_box] is inside [component_box] (score: 0.17), [red_box] is on top of [container_box] (score: 0.23), [red_box] is holding [container_lid] (score: 0.16), [red_box] is in front of [human_body] (score: 0.11)
F0471 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.73), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [red_box] (score: 0.41), [human_body] is beside [container_box] (score: 0.40), [container_box] is contained in [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.13), [container_box] is holding [container_lid] (score: 0.12), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is on top of [red_box] (score: 0.31), [yellow_box] is inside [component_box] (score: 0.17), [red_box] is on top of [container_box] (score: 0.23), [red_box] is holding [container_lid] (score: 0.16), [red_box] is in front of [human_body] (score: 0.11)
F0472 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.73), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [red_box] (score: 0.41), [human_body] is beside [container_box] (score: 0.40), [container_box] is contained in [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.13), [container_box] is holding [container_lid] (score: 0.12), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is on top of [red_box] (score: 0.31), [yellow_box] is inside [component_box] (score: 0.17), [red_box] is on top of [container_box] (score: 0.23), [red_box] is holding [container_lid] (score: 0.16), [red_box] is in front of [human_body] (score: 0.11)
F0473 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.73), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [red_box] (score: 0.41), [human_body] is beside [container_box] (score: 0.40), [container_box] is contained in [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.13), [container_box] is holding [container_lid] (score: 0.12), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is on top of [red_box] (score: 0.31), [yellow_box] is inside [component_box] (score: 0.17), [red_box] is on top of [container_box] (score: 0.23), [red_box] is holding [container_lid] (score: 0.16), [red_box] is in front of [human_body] (score: 0.11)
F0474 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.73), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [red_box] (score: 0.41), [human_body] is beside [container_box] (score: 0.40), [container_box] is contained in [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.13), [container_box] is holding [container_lid] (score: 0.12), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is on top of [red_box] (score: 0.31), [yellow_box] is inside [component_box] (score: 0.17), [red_box] is on top of [container_box] (score: 0.23), [red_box] is holding [container_lid] (score: 0.16), [red_box] is in front of [human_body] (score: 0.11)
F0475 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.73), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [red_box] (score: 0.41), [human_body] is beside [container_box] (score: 0.40), [container_box] is contained in [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.13), [container_box] is holding [container_lid] (score: 0.12), [yellow_box] is inside [component_box] (score: 0.17), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is on top of [red_box] (score: 0.31), [red_box] is on top of [container_box] (score: 0.23), [red_box] is holding [container_lid] (score: 0.16), [red_box] is in front of [human_body] (score: 0.11)
F0476 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.73), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [red_box] (score: 0.41), [human_body] is beside [container_box] (score: 0.40), [container_box] is contained in [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.13), [container_box] is holding [container_lid] (score: 0.12), [yellow_box] is inside [component_box] (score: 0.17), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is on top of [red_box] (score: 0.31), [red_box] is on top of [container_box] (score: 0.23), [red_box] is holding [container_lid] (score: 0.16), [red_box] is in front of [human_body] (score: 0.11)
F0477 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.73), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [red_box] (score: 0.41), [human_body] is beside [container_box] (score: 0.40), [yellow_box] is inside [component_box] (score: 0.17), [container_box] is contained in [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.13), [container_box] is holding [container_lid] (score: 0.12), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is on top of [red_box] (score: 0.31), [red_box] is on top of [container_box] (score: 0.23), [red_box] is holding [container_lid] (score: 0.16), [red_box] is in front of [human_body] (score: 0.11)
F0478 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.73), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [red_box] (score: 0.41), [human_body] is beside [container_box] (score: 0.40), [yellow_box] is inside [component_box] (score: 0.17), [container_box] is contained in [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.13), [container_box] is holding [container_lid] (score: 0.12), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is on top of [red_box] (score: 0.31), [red_box] is on top of [container_box] (score: 0.23), [red_box] is holding [container_lid] (score: 0.16), [red_box] is in front of [human_body] (score: 0.11)
F0479 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.73), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [red_box] (score: 0.41), [human_body] is beside [container_box] (score: 0.40), [yellow_box] is inside [component_box] (score: 0.17), [container_box] is contained in [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.13), [container_box] is holding [container_lid] (score: 0.12), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is on top of [red_box] (score: 0.31), [red_box] is on top of [container_box] (score: 0.23), [red_box] is holding [container_lid] (score: 0.16), [red_box] is in front of [human_body] (score: 0.11)
F0480 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.70), [human_body] is holding [red_box] (score: 0.59), [human_body] is holding [container_box] (score: 0.58), [human_body] is holding [container_lid] (score: 0.55), [yellow_box] is inside [component_box] (score: 0.06), [container_box] is holding [container_lid] (score: 0.13), [container_box] is holding [red_box] (score: 0.12), [container_box] is in front of [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.20), [container_lid] is contained in [red_box] (score: 0.19), [red_box] is holding [container_lid] (score: 0.12), [red_box] is inside [container_box] (score: 0.11), [component_box] is inside [yellow_box] (score: 0.02)
F0481 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.70), [human_body] is holding [red_box] (score: 0.59), [human_body] is holding [container_box] (score: 0.58), [human_body] is holding [container_lid] (score: 0.55), [yellow_box] is inside [component_box] (score: 0.06), [container_box] is holding [container_lid] (score: 0.13), [container_box] is holding [red_box] (score: 0.12), [container_box] is in front of [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.20), [container_lid] is contained in [red_box] (score: 0.19), [red_box] is holding [container_lid] (score: 0.12), [red_box] is inside [container_box] (score: 0.11), [component_box] is inside [yellow_box] (score: 0.02)
F0482 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.70), [human_body] is holding [red_box] (score: 0.59), [human_body] is holding [container_box] (score: 0.58), [human_body] is holding [container_lid] (score: 0.55), [yellow_box] is inside [component_box] (score: 0.06), [container_box] is holding [container_lid] (score: 0.13), [container_box] is holding [red_box] (score: 0.12), [container_box] is in front of [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.20), [container_lid] is contained in [red_box] (score: 0.19), [red_box] is holding [container_lid] (score: 0.12), [red_box] is inside [container_box] (score: 0.11), [component_box] is inside [yellow_box] (score: 0.02)
F0483 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.70), [human_body] is holding [red_box] (score: 0.59), [human_body] is holding [container_box] (score: 0.58), [human_body] is holding [container_lid] (score: 0.55), [yellow_box] is inside [component_box] (score: 0.06), [container_box] is holding [container_lid] (score: 0.13), [container_box] is holding [red_box] (score: 0.12), [container_box] is in front of [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.20), [container_lid] is contained in [red_box] (score: 0.19), [red_box] is holding [container_lid] (score: 0.12), [red_box] is inside [container_box] (score: 0.11), [component_box] is inside [yellow_box] (score: 0.02)
F0484 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.70), [human_body] is holding [red_box] (score: 0.59), [human_body] is holding [container_box] (score: 0.58), [human_body] is holding [container_lid] (score: 0.55), [yellow_box] is inside [component_box] (score: 0.06), [container_box] is holding [container_lid] (score: 0.13), [container_box] is holding [red_box] (score: 0.12), [container_box] is in front of [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.20), [container_lid] is contained in [red_box] (score: 0.19), [red_box] is holding [container_lid] (score: 0.12), [red_box] is inside [container_box] (score: 0.11), [component_box] is inside [yellow_box] (score: 0.02)
F0485 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.70), [human_body] is holding [red_box] (score: 0.59), [human_body] is holding [container_box] (score: 0.58), [human_body] is holding [container_lid] (score: 0.55), [yellow_box] is inside [component_box] (score: 0.06), [container_box] is holding [container_lid] (score: 0.13), [container_box] is holding [red_box] (score: 0.12), [container_box] is in front of [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.20), [container_lid] is contained in [red_box] (score: 0.19), [red_box] is holding [container_lid] (score: 0.12), [red_box] is inside [container_box] (score: 0.11), [component_box] is inside [yellow_box] (score: 0.02)
F0486 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.70), [human_body] is holding [red_box] (score: 0.59), [human_body] is holding [container_box] (score: 0.58), [human_body] is holding [container_lid] (score: 0.55), [yellow_box] is inside [component_box] (score: 0.06), [container_box] is holding [container_lid] (score: 0.13), [container_box] is holding [red_box] (score: 0.12), [container_box] is in front of [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.20), [container_lid] is contained in [red_box] (score: 0.19), [red_box] is holding [container_lid] (score: 0.12), [red_box] is inside [container_box] (score: 0.11), [component_box] is inside [yellow_box] (score: 0.02)
F0487 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.70), [human_body] is holding [red_box] (score: 0.59), [human_body] is holding [container_box] (score: 0.58), [human_body] is holding [container_lid] (score: 0.55), [yellow_box] is inside [component_box] (score: 0.06), [container_box] is holding [container_lid] (score: 0.13), [container_box] is holding [red_box] (score: 0.12), [container_box] is in front of [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.20), [container_lid] is contained in [red_box] (score: 0.19), [red_box] is holding [container_lid] (score: 0.12), [red_box] is inside [container_box] (score: 0.11), [component_box] is inside [yellow_box] (score: 0.02)
F0488 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.70), [human_body] is holding [red_box] (score: 0.59), [human_body] is holding [container_box] (score: 0.58), [human_body] is holding [container_lid] (score: 0.55), [yellow_box] is inside [component_box] (score: 0.06), [container_box] is holding [container_lid] (score: 0.13), [container_box] is holding [red_box] (score: 0.12), [container_box] is in front of [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.20), [container_lid] is contained in [red_box] (score: 0.19), [red_box] is holding [container_lid] (score: 0.12), [red_box] is inside [container_box] (score: 0.11), [component_box] is inside [yellow_box] (score: 0.02)
F0489 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.70), [human_body] is holding [red_box] (score: 0.59), [human_body] is holding [container_box] (score: 0.58), [human_body] is holding [container_lid] (score: 0.55), [yellow_box] is inside [component_box] (score: 0.06), [container_box] is holding [container_lid] (score: 0.13), [container_box] is holding [red_box] (score: 0.12), [container_box] is in front of [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.20), [container_lid] is contained in [red_box] (score: 0.19), [red_box] is holding [container_lid] (score: 0.12), [red_box] is inside [container_box] (score: 0.11), [component_box] is inside [yellow_box] (score: 0.02)
F0490 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.70), [human_body] is holding [red_box] (score: 0.59), [human_body] is holding [container_box] (score: 0.58), [human_body] is holding [container_lid] (score: 0.55), [yellow_box] is inside [component_box] (score: 0.06), [container_box] is holding [container_lid] (score: 0.13), [container_box] is holding [red_box] (score: 0.12), [container_box] is in front of [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.20), [container_lid] is contained in [red_box] (score: 0.19), [red_box] is holding [container_lid] (score: 0.12), [red_box] is inside [container_box] (score: 0.11), [component_box] is inside [yellow_box] (score: 0.02)
F0491 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.70), [human_body] is holding [red_box] (score: 0.59), [human_body] is holding [container_box] (score: 0.58), [human_body] is holding [container_lid] (score: 0.55), [yellow_box] is inside [component_box] (score: 0.06), [container_box] is holding [container_lid] (score: 0.13), [container_box] is holding [red_box] (score: 0.12), [container_box] is in front of [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.20), [container_lid] is contained in [red_box] (score: 0.19), [red_box] is holding [container_lid] (score: 0.12), [red_box] is inside [container_box] (score: 0.11), [component_box] is inside [yellow_box] (score: 0.02)
F0492 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.70), [human_body] is holding [red_box] (score: 0.59), [human_body] is holding [container_box] (score: 0.58), [human_body] is holding [container_lid] (score: 0.55), [yellow_box] is inside [component_box] (score: 0.06), [container_box] is holding [container_lid] (score: 0.13), [container_box] is holding [red_box] (score: 0.12), [container_box] is in front of [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.20), [container_lid] is contained in [red_box] (score: 0.19), [red_box] is holding [container_lid] (score: 0.12), [red_box] is inside [container_box] (score: 0.11), [component_box] is inside [yellow_box] (score: 0.02)
F0493 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.70), [human_body] is holding [red_box] (score: 0.59), [human_body] is holding [container_box] (score: 0.58), [human_body] is holding [container_lid] (score: 0.55), [yellow_box] is inside [component_box] (score: 0.06), [container_box] is holding [container_lid] (score: 0.13), [container_box] is holding [red_box] (score: 0.12), [container_box] is in front of [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.20), [container_lid] is contained in [red_box] (score: 0.19), [red_box] is holding [container_lid] (score: 0.12), [red_box] is inside [container_box] (score: 0.11), [component_box] is inside [yellow_box] (score: 0.02)
F0494 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.77), [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.70), [human_body] is holding [red_box] (score: 0.59), [human_body] is holding [container_box] (score: 0.58), [human_body] is holding [container_lid] (score: 0.55), [container_box] is holding [container_lid] (score: 0.13), [container_box] is holding [red_box] (score: 0.12), [container_box] is in front of [human_body] (score: 0.03), [yellow_box] is inside [component_box] (score: 0.06), [container_lid] is on top of [container_box] (score: 0.20), [container_lid] is contained in [red_box] (score: 0.19), [red_box] is holding [container_lid] (score: 0.12), [red_box] is inside [container_box] (score: 0.11), [component_box] is inside [yellow_box] (score: 0.02)
F0495 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.77), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.57), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [container_box] (score: 0.49), [container_box] is holding [container_lid] (score: 0.10), [container_box] is holding [red_box] (score: 0.10), [container_box] is in front of [human_body] (score: 0.04), [container_lid] is on top of [container_box] (score: 0.22), [container_lid] is contained in [red_box] (score: 0.19), [yellow_box] is inside [component_box] (score: 0.06), [red_box] is contained in [container_box] (score: 0.15), [red_box] is holding [container_lid] (score: 0.11), [red_box] is in front of [human_body] (score: 0.03)
F0496 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.77), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.57), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [container_box] (score: 0.49), [container_box] is holding [container_lid] (score: 0.10), [container_box] is holding [red_box] (score: 0.10), [container_box] is in front of [human_body] (score: 0.04), [container_lid] is on top of [container_box] (score: 0.22), [container_lid] is contained in [red_box] (score: 0.19), [yellow_box] is inside [component_box] (score: 0.06), [red_box] is contained in [container_box] (score: 0.15), [red_box] is holding [container_lid] (score: 0.11), [red_box] is in front of [human_body] (score: 0.03)
F0497 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.77), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.57), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [container_box] (score: 0.49), [container_box] is holding [container_lid] (score: 0.10), [container_box] is holding [red_box] (score: 0.10), [container_box] is in front of [human_body] (score: 0.04), [container_lid] is on top of [container_box] (score: 0.22), [container_lid] is contained in [red_box] (score: 0.19), [yellow_box] is inside [component_box] (score: 0.06), [red_box] is contained in [container_box] (score: 0.15), [red_box] is holding [container_lid] (score: 0.11), [red_box] is in front of [human_body] (score: 0.03)
F0498 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.77), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.57), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [container_box] (score: 0.49), [container_box] is holding [container_lid] (score: 0.10), [container_box] is holding [red_box] (score: 0.10), [container_box] is in front of [human_body] (score: 0.04), [container_lid] is on top of [container_box] (score: 0.22), [container_lid] is contained in [red_box] (score: 0.19), [yellow_box] is inside [component_box] (score: 0.06), [red_box] is contained in [container_box] (score: 0.15), [red_box] is holding [container_lid] (score: 0.11), [red_box] is in front of [human_body] (score: 0.03)
F0499 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.77), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.57), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [container_box] (score: 0.49), [container_lid] is on top of [container_box] (score: 0.22), [container_lid] is contained in [red_box] (score: 0.19), [container_box] is holding [container_lid] (score: 0.10), [container_box] is holding [red_box] (score: 0.10), [container_box] is in front of [human_body] (score: 0.04), [yellow_box] is inside [component_box] (score: 0.06), [red_box] is contained in [container_box] (score: 0.15), [red_box] is holding [container_lid] (score: 0.11), [red_box] is in front of [human_body] (score: 0.03)
F0500 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.77), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.57), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [container_box] (score: 0.49), [container_lid] is on top of [container_box] (score: 0.22), [container_lid] is contained in [red_box] (score: 0.19), [container_box] is holding [container_lid] (score: 0.10), [container_box] is holding [red_box] (score: 0.10), [container_box] is in front of [human_body] (score: 0.04), [yellow_box] is inside [component_box] (score: 0.06), [red_box] is contained in [container_box] (score: 0.15), [red_box] is holding [container_lid] (score: 0.11), [red_box] is in front of [human_body] (score: 0.03)
F0501 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.77), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.57), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [container_box] (score: 0.49), [container_lid] is on top of [container_box] (score: 0.22), [container_lid] is contained in [red_box] (score: 0.19), [container_box] is holding [container_lid] (score: 0.10), [container_box] is holding [red_box] (score: 0.10), [container_box] is in front of [human_body] (score: 0.04), [yellow_box] is inside [component_box] (score: 0.06), [red_box] is contained in [container_box] (score: 0.15), [red_box] is holding [container_lid] (score: 0.11), [red_box] is in front of [human_body] (score: 0.03)
F0502 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.77), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.57), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [container_box] (score: 0.49), [container_box] is holding [container_lid] (score: 0.10), [container_box] is holding [red_box] (score: 0.10), [container_box] is in front of [human_body] (score: 0.04), [container_lid] is on top of [container_box] (score: 0.22), [container_lid] is contained in [red_box] (score: 0.19), [yellow_box] is inside [component_box] (score: 0.06), [red_box] is contained in [container_box] (score: 0.15), [red_box] is holding [container_lid] (score: 0.11), [red_box] is in front of [human_body] (score: 0.03)
F0503 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.77), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.57), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [container_box] (score: 0.49), [container_box] is holding [container_lid] (score: 0.10), [container_box] is holding [red_box] (score: 0.10), [container_box] is in front of [human_body] (score: 0.04), [container_lid] is on top of [container_box] (score: 0.22), [container_lid] is contained in [red_box] (score: 0.19), [yellow_box] is inside [component_box] (score: 0.06), [red_box] is contained in [container_box] (score: 0.15), [red_box] is holding [container_lid] (score: 0.11), [red_box] is in front of [human_body] (score: 0.03)
F0504 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.77), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.57), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [container_box] (score: 0.49), [container_box] is holding [container_lid] (score: 0.10), [container_box] is holding [red_box] (score: 0.10), [container_box] is in front of [human_body] (score: 0.04), [container_lid] is on top of [container_box] (score: 0.22), [container_lid] is contained in [red_box] (score: 0.19), [yellow_box] is inside [component_box] (score: 0.06), [red_box] is contained in [container_box] (score: 0.15), [red_box] is holding [container_lid] (score: 0.11), [red_box] is in front of [human_body] (score: 0.03)
F0505 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.77), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.57), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [container_box] (score: 0.49), [container_box] is holding [container_lid] (score: 0.10), [container_box] is holding [red_box] (score: 0.10), [container_box] is in front of [human_body] (score: 0.04), [container_lid] is on top of [container_box] (score: 0.22), [container_lid] is contained in [red_box] (score: 0.19), [yellow_box] is inside [component_box] (score: 0.06), [red_box] is contained in [container_box] (score: 0.15), [red_box] is holding [container_lid] (score: 0.11), [red_box] is in front of [human_body] (score: 0.03)
F0506 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.77), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.57), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [container_box] (score: 0.49), [container_box] is holding [container_lid] (score: 0.10), [container_box] is holding [red_box] (score: 0.10), [container_box] is in front of [human_body] (score: 0.04), [container_lid] is on top of [container_box] (score: 0.22), [container_lid] is contained in [red_box] (score: 0.19), [yellow_box] is inside [component_box] (score: 0.06), [red_box] is contained in [container_box] (score: 0.15), [red_box] is holding [container_lid] (score: 0.11), [red_box] is in front of [human_body] (score: 0.03)
