Frame ID | Spatial Relations
F0381 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.89), [human_body] is holding [container_lid] (score: 0.87), [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.23), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is on [human_body] (score: 0.19), [operator_hand] is holding [container_lid] (score: 0.18), [operator_hand] is holding [red_box] (score: 0.16), [container_lid] is on [container_box] (score: 0.20), [container_lid] is on [red_box] (score: 0.15), [red_box] is on [container_box] (score: 0.24), [red_box] is on [component_box] (score: 0.14), [yellow_box] is behind [human_body] (score: 0.31), [component_box] is on [container_box] (score: 0.33), [component_box] is on [red_box] (score: 0.27)
F0382 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.89), [human_body] is holding [container_lid] (score: 0.87), [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.23), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is on [human_body] (score: 0.19), [operator_hand] is holding [container_lid] (score: 0.18), [operator_hand] is holding [red_box] (score: 0.16), [red_box] is on [container_box] (score: 0.24), [red_box] is on [component_box] (score: 0.14), [yellow_box] is behind [human_body] (score: 0.31), [component_box] is on [container_box] (score: 0.33), [component_box] is on [red_box] (score: 0.27)
F0383 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.89), [human_body] is holding [container_lid] (score: 0.87), [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.23), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is on [human_body] (score: 0.19), [operator_hand] is holding [container_lid] (score: 0.18), [operator_hand] is holding [red_box] (score: 0.16), [red_box] is on [container_box] (score: 0.24), [red_box] is on [component_box] (score: 0.14), [yellow_box] is behind [human_body] (score: 0.31), [component_box] is on [container_box] (score: 0.33), [component_box] is on [red_box] (score: 0.27)
F0384 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.89), [human_body] is holding [container_lid] (score: 0.87), [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.23), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is on [human_body] (score: 0.19), [operator_hand] is holding [container_lid] (score: 0.18), [operator_hand] is holding [red_box] (score: 0.16), [red_box] is on [container_box] (score: 0.24), [red_box] is on [component_box] (score: 0.14), [yellow_box] is behind [human_body] (score: 0.31), [component_box] is on [container_box] (score: 0.33), [component_box] is on [red_box] (score: 0.27)
F0385 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.89), [human_body] is holding [container_lid] (score: 0.87), [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.23), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is on [human_body] (score: 0.19), [operator_hand] is holding [container_lid] (score: 0.18), [operator_hand] is holding [red_box] (score: 0.16), [red_box] is on [container_box] (score: 0.24), [red_box] is on [component_box] (score: 0.14), [yellow_box] is behind [human_body] (score: 0.31), [component_box] is on [container_box] (score: 0.33), [component_box] is on [red_box] (score: 0.27)
F0386 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.89), [human_body] is holding [container_lid] (score: 0.87), [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.23), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is on [human_body] (score: 0.19), [operator_hand] is holding [container_lid] (score: 0.18), [operator_hand] is holding [red_box] (score: 0.16), [red_box] is on [container_box] (score: 0.24), [red_box] is on [component_box] (score: 0.14), [yellow_box] is behind [human_body] (score: 0.31), [component_box] is on [container_box] (score: 0.33), [component_box] is on [red_box] (score: 0.27)
F0387 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.89), [human_body] is holding [container_lid] (score: 0.87), [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.23), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is on [human_body] (score: 0.19), [operator_hand] is holding [container_lid] (score: 0.18), [operator_hand] is holding [red_box] (score: 0.16), [red_box] is on [container_box] (score: 0.24), [red_box] is on [component_box] (score: 0.14), [yellow_box] is behind [human_body] (score: 0.31), [component_box] is on [container_box] (score: 0.33), [component_box] is on [red_box] (score: 0.27)
F0388 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.89), [human_body] is holding [container_lid] (score: 0.87), [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.23), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is on [human_body] (score: 0.19), [operator_hand] is holding [container_lid] (score: 0.18), [operator_hand] is holding [red_box] (score: 0.16), [red_box] is on [container_box] (score: 0.24), [red_box] is on [component_box] (score: 0.14), [yellow_box] is behind [human_body] (score: 0.31), [component_box] is on [container_box] (score: 0.33), [component_box] is on [red_box] (score: 0.27)
F0389 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.89), [human_body] is holding [container_lid] (score: 0.87), [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.23), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is on [human_body] (score: 0.19), [operator_hand] is holding [container_lid] (score: 0.18), [operator_hand] is holding [red_box] (score: 0.16), [red_box] is on [container_box] (score: 0.24), [red_box] is on [component_box] (score: 0.14), [yellow_box] is behind [human_body] (score: 0.31), [component_box] is on [container_box] (score: 0.33), [component_box] is on [red_box] (score: 0.27)
F0390 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.89), [human_body] is holding [container_lid] (score: 0.87), [human_body] is holding [container_box] (score: 0.81), [human_body] is holding [component_box] (score: 0.23), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is on [human_body] (score: 0.19), [operator_hand] is holding [container_lid] (score: 0.18), [operator_hand] is holding [red_box] (score: 0.16), [red_box] is on [container_box] (score: 0.24), [red_box] is on [component_box] (score: 0.14), [yellow_box] is behind [human_body] (score: 0.31), [component_box] is on [container_box] (score: 0.33), [component_box] is on [red_box] (score: 0.27)
F0391 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.86), [human_body] is holding [container_box] (score: 0.71), [human_body] is beside [component_box] (score: 0.41), [human_body] is beside [yellow_box] (score: 0.19), [human_body] is on [operator_hand] (score: 0.19), [container_box] is on [red_box] (score: 0.19), [operator_hand] is on [human_body] (score: 0.22), [operator_hand] is touching [red_box] (score: 0.19), [operator_hand] is below [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.35), [yellow_box] is behind [human_body] (score: 0.25), [yellow_box] is beside [component_box] (score: 0.18), [component_box] is behind [human_body] (score: 0.28), [component_box] is behind [red_box] (score: 0.13), [component_box] is above [operator_hand] (score: 0.11)
F0392 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.86), [human_body] is holding [container_box] (score: 0.71), [human_body] is beside [component_box] (score: 0.41), [human_body] is beside [yellow_box] (score: 0.19), [human_body] is on [operator_hand] (score: 0.19), [container_box] is on [red_box] (score: 0.19), [operator_hand] is on [human_body] (score: 0.22), [operator_hand] is touching [red_box] (score: 0.19), [operator_hand] is below [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.35), [yellow_box] is behind [human_body] (score: 0.25), [yellow_box] is beside [component_box] (score: 0.18), [component_box] is behind [human_body] (score: 0.28), [component_box] is behind [red_box] (score: 0.13), [component_box] is above [operator_hand] (score: 0.11)
F0393 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.86), [human_body] is holding [container_box] (score: 0.71), [human_body] is beside [component_box] (score: 0.41), [human_body] is beside [yellow_box] (score: 0.19), [human_body] is on [operator_hand] (score: 0.19), [container_box] is on [red_box] (score: 0.19), [operator_hand] is on [human_body] (score: 0.22), [operator_hand] is touching [red_box] (score: 0.19), [operator_hand] is below [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.35), [yellow_box] is behind [human_body] (score: 0.25), [yellow_box] is beside [component_box] (score: 0.18), [component_box] is behind [human_body] (score: 0.28), [component_box] is behind [red_box] (score: 0.13), [component_box] is above [operator_hand] (score: 0.11)
F0394 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.86), [human_body] is holding [container_box] (score: 0.71), [human_body] is beside [component_box] (score: 0.41), [human_body] is beside [yellow_box] (score: 0.19), [human_body] is on [operator_hand] (score: 0.19), [container_box] is on [red_box] (score: 0.19), [operator_hand] is on [human_body] (score: 0.22), [operator_hand] is touching [red_box] (score: 0.19), [operator_hand] is below [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.35), [yellow_box] is behind [human_body] (score: 0.25), [yellow_box] is beside [component_box] (score: 0.18), [component_box] is behind [human_body] (score: 0.28), [component_box] is behind [red_box] (score: 0.13), [component_box] is above [operator_hand] (score: 0.11)
F0395 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.86), [human_body] is holding [container_box] (score: 0.71), [human_body] is beside [component_box] (score: 0.41), [human_body] is beside [yellow_box] (score: 0.19), [human_body] is on [operator_hand] (score: 0.19), [container_box] is on [red_box] (score: 0.19), [operator_hand] is on [human_body] (score: 0.22), [operator_hand] is touching [red_box] (score: 0.19), [operator_hand] is below [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.35), [yellow_box] is behind [human_body] (score: 0.25), [yellow_box] is beside [component_box] (score: 0.18), [component_box] is behind [human_body] (score: 0.28), [component_box] is behind [red_box] (score: 0.13), [component_box] is above [operator_hand] (score: 0.11)
F0396 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.86), [human_body] is holding [container_box] (score: 0.71), [human_body] is beside [component_box] (score: 0.41), [human_body] is beside [yellow_box] (score: 0.19), [human_body] is on [operator_hand] (score: 0.19), [container_box] is on [red_box] (score: 0.19), [operator_hand] is on [human_body] (score: 0.22), [operator_hand] is touching [red_box] (score: 0.19), [operator_hand] is below [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.35), [yellow_box] is behind [human_body] (score: 0.25), [yellow_box] is beside [component_box] (score: 0.18), [component_box] is behind [human_body] (score: 0.28), [component_box] is behind [red_box] (score: 0.13), [component_box] is above [operator_hand] (score: 0.11)
F0397 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.86), [human_body] is holding [container_box] (score: 0.71), [human_body] is beside [component_box] (score: 0.41), [human_body] is beside [yellow_box] (score: 0.19), [human_body] is on [operator_hand] (score: 0.19), [container_box] is on [red_box] (score: 0.19), [operator_hand] is on [human_body] (score: 0.22), [operator_hand] is touching [red_box] (score: 0.19), [operator_hand] is below [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.35), [yellow_box] is behind [human_body] (score: 0.25), [yellow_box] is beside [component_box] (score: 0.18), [component_box] is behind [human_body] (score: 0.28), [component_box] is behind [red_box] (score: 0.13), [component_box] is above [operator_hand] (score: 0.11)
F0398 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.86), [human_body] is holding [container_box] (score: 0.71), [human_body] is beside [component_box] (score: 0.41), [human_body] is beside [yellow_box] (score: 0.19), [human_body] is on [operator_hand] (score: 0.19), [container_box] is on [red_box] (score: 0.19), [operator_hand] is on [human_body] (score: 0.22), [operator_hand] is touching [red_box] (score: 0.19), [operator_hand] is below [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.35), [yellow_box] is behind [human_body] (score: 0.25), [yellow_box] is beside [component_box] (score: 0.18), [component_box] is behind [human_body] (score: 0.28), [component_box] is behind [red_box] (score: 0.13), [component_box] is above [operator_hand] (score: 0.11)
F0399 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.86), [human_body] is holding [container_box] (score: 0.71), [human_body] is beside [component_box] (score: 0.41), [human_body] is beside [yellow_box] (score: 0.19), [human_body] is on [operator_hand] (score: 0.19), [container_box] is on [red_box] (score: 0.19), [operator_hand] is on [human_body] (score: 0.22), [operator_hand] is touching [red_box] (score: 0.19), [operator_hand] is below [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.35), [yellow_box] is behind [human_body] (score: 0.25), [yellow_box] is beside [component_box] (score: 0.18), [component_box] is behind [human_body] (score: 0.28), [component_box] is behind [red_box] (score: 0.13), [component_box] is above [operator_hand] (score: 0.11)
F0400 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.86), [human_body] is holding [container_box] (score: 0.71), [human_body] is beside [component_box] (score: 0.41), [human_body] is beside [yellow_box] (score: 0.19), [human_body] is on [operator_hand] (score: 0.19), [container_box] is on [red_box] (score: 0.19), [operator_hand] is on [human_body] (score: 0.22), [operator_hand] is touching [red_box] (score: 0.19), [operator_hand] is below [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.35), [yellow_box] is behind [human_body] (score: 0.25), [yellow_box] is beside [component_box] (score: 0.18), [component_box] is behind [human_body] (score: 0.28), [component_box] is behind [red_box] (score: 0.13), [component_box] is above [operator_hand] (score: 0.11)
F0401 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.86), [human_body] is holding [container_box] (score: 0.71), [human_body] is beside [component_box] (score: 0.41), [human_body] is beside [yellow_box] (score: 0.19), [human_body] is on [operator_hand] (score: 0.19), [container_box] is on [red_box] (score: 0.19), [operator_hand] is on [human_body] (score: 0.22), [operator_hand] is touching [red_box] (score: 0.19), [operator_hand] is below [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.35), [yellow_box] is behind [human_body] (score: 0.25), [yellow_box] is beside [component_box] (score: 0.18), [component_box] is behind [human_body] (score: 0.28), [component_box] is behind [red_box] (score: 0.13), [component_box] is above [operator_hand] (score: 0.11)
F0402 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.86), [human_body] is holding [container_box] (score: 0.71), [human_body] is beside [component_box] (score: 0.41), [human_body] is beside [yellow_box] (score: 0.19), [human_body] is on [operator_hand] (score: 0.19), [container_box] is on [red_box] (score: 0.19), [operator_hand] is on [human_body] (score: 0.22), [operator_hand] is touching [red_box] (score: 0.19), [operator_hand] is below [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.35), [yellow_box] is behind [human_body] (score: 0.25), [yellow_box] is beside [component_box] (score: 0.18), [component_box] is behind [human_body] (score: 0.28), [component_box] is behind [red_box] (score: 0.13), [component_box] is above [operator_hand] (score: 0.11)
F0403 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.86), [human_body] is holding [container_box] (score: 0.71), [human_body] is beside [component_box] (score: 0.41), [human_body] is beside [yellow_box] (score: 0.19), [human_body] is on [operator_hand] (score: 0.19), [container_box] is on [red_box] (score: 0.19), [operator_hand] is on [human_body] (score: 0.22), [operator_hand] is touching [red_box] (score: 0.19), [operator_hand] is below [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.35), [yellow_box] is behind [human_body] (score: 0.25), [yellow_box] is beside [component_box] (score: 0.18), [component_box] is behind [human_body] (score: 0.28), [component_box] is behind [red_box] (score: 0.13), [component_box] is above [operator_hand] (score: 0.11)
F0404 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.86), [human_body] is holding [container_box] (score: 0.71), [human_body] is beside [component_box] (score: 0.41), [human_body] is beside [yellow_box] (score: 0.19), [human_body] is on [operator_hand] (score: 0.19), [container_box] is on [red_box] (score: 0.19), [operator_hand] is on [human_body] (score: 0.22), [operator_hand] is touching [red_box] (score: 0.19), [operator_hand] is below [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.35), [yellow_box] is behind [human_body] (score: 0.25), [yellow_box] is beside [component_box] (score: 0.18), [component_box] is behind [human_body] (score: 0.28), [component_box] is behind [red_box] (score: 0.13), [component_box] is above [operator_hand] (score: 0.11)
F0405 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.86), [human_body] is holding [container_box] (score: 0.71), [human_body] is beside [component_box] (score: 0.41), [human_body] is beside [yellow_box] (score: 0.19), [human_body] is on [operator_hand] (score: 0.19), [container_box] is on [red_box] (score: 0.19), [operator_hand] is on [human_body] (score: 0.22), [operator_hand] is touching [red_box] (score: 0.19), [operator_hand] is below [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.35), [yellow_box] is behind [human_body] (score: 0.25), [yellow_box] is beside [component_box] (score: 0.18), [component_box] is behind [human_body] (score: 0.28), [component_box] is behind [red_box] (score: 0.13), [component_box] is above [operator_hand] (score: 0.11)
F0406 | [human_body] is behind [container_box], [human_body] is touching [red_box] (score: 0.82), [human_body] is touching [container_box] (score: 0.67), [human_body] is touching [component_box] (score: 0.25), [human_body] is beside [yellow_box] (score: 0.18), [container_box] is on [red_box] (score: 0.15), [operator_hand] is touching [red_box] (score: 0.23), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is on [container_box] (score: 0.14), [red_box] is on [container_box] (score: 0.36), [red_box] is on [component_box] (score: 0.19), [yellow_box] is behind [human_body] (score: 0.22), [yellow_box] is on [container_box] (score: 0.16), [yellow_box] is on [red_box] (score: 0.13), [component_box] is on [container_box] (score: 0.40), [component_box] is on [red_box] (score: 0.36)
F0407 | [human_body] is behind [container_box], [human_body] is touching [red_box] (score: 0.82), [human_body] is touching [container_box] (score: 0.67), [human_body] is touching [component_box] (score: 0.25), [human_body] is beside [yellow_box] (score: 0.18), [container_box] is on [red_box] (score: 0.15), [operator_hand] is touching [red_box] (score: 0.23), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is on [container_box] (score: 0.14), [red_box] is on [container_box] (score: 0.36), [red_box] is on [component_box] (score: 0.19), [yellow_box] is behind [human_body] (score: 0.22), [yellow_box] is on [container_box] (score: 0.16), [yellow_box] is on [red_box] (score: 0.13), [component_box] is on [container_box] (score: 0.40), [component_box] is on [red_box] (score: 0.36)
F0408 | [human_body] is behind [container_box], [human_body] is touching [red_box] (score: 0.82), [human_body] is touching [container_box] (score: 0.67), [human_body] is touching [component_box] (score: 0.25), [human_body] is beside [yellow_box] (score: 0.18), [container_box] is on [red_box] (score: 0.15), [operator_hand] is touching [red_box] (score: 0.23), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is on [container_box] (score: 0.14), [red_box] is on [container_box] (score: 0.36), [red_box] is on [component_box] (score: 0.19), [yellow_box] is behind [human_body] (score: 0.22), [yellow_box] is on [container_box] (score: 0.16), [yellow_box] is on [red_box] (score: 0.13), [component_box] is on [container_box] (score: 0.40), [component_box] is on [red_box] (score: 0.36)
F0409 | [human_body] is behind [container_box], [human_body] is touching [red_box] (score: 0.82), [human_body] is touching [container_box] (score: 0.67), [human_body] is touching [component_box] (score: 0.25), [human_body] is beside [yellow_box] (score: 0.18), [container_box] is on [red_box] (score: 0.15), [operator_hand] is touching [red_box] (score: 0.23), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is on [container_box] (score: 0.14), [red_box] is on [container_box] (score: 0.36), [red_box] is on [component_box] (score: 0.19), [yellow_box] is behind [human_body] (score: 0.22), [yellow_box] is on [container_box] (score: 0.16), [yellow_box] is on [red_box] (score: 0.13), [component_box] is on [container_box] (score: 0.40), [component_box] is on [red_box] (score: 0.36)
F0410 | [human_body] is behind [container_box], [human_body] is touching [red_box] (score: 0.82), [human_body] is touching [container_box] (score: 0.67), [human_body] is touching [component_box] (score: 0.25), [human_body] is beside [yellow_box] (score: 0.18), [container_box] is on [red_box] (score: 0.15), [operator_hand] is touching [red_box] (score: 0.23), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is on [container_box] (score: 0.14), [red_box] is on [container_box] (score: 0.36), [red_box] is on [component_box] (score: 0.19), [yellow_box] is behind [human_body] (score: 0.22), [yellow_box] is on [container_box] (score: 0.16), [yellow_box] is on [red_box] (score: 0.13), [component_box] is on [container_box] (score: 0.40), [component_box] is on [red_box] (score: 0.36)
F0411 | [human_body] is behind [container_box], [human_body] is touching [red_box] (score: 0.82), [human_body] is touching [container_box] (score: 0.67), [human_body] is touching [component_box] (score: 0.25), [human_body] is beside [yellow_box] (score: 0.18), [container_box] is on [red_box] (score: 0.15), [operator_hand] is touching [red_box] (score: 0.23), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is on [container_box] (score: 0.14), [red_box] is on [container_box] (score: 0.36), [red_box] is on [component_box] (score: 0.19), [yellow_box] is behind [human_body] (score: 0.22), [yellow_box] is on [container_box] (score: 0.16), [yellow_box] is on [red_box] (score: 0.13), [component_box] is on [container_box] (score: 0.40), [component_box] is on [red_box] (score: 0.36)
F0412 | [human_body] is behind [container_box], [human_body] is touching [red_box] (score: 0.82), [human_body] is touching [container_box] (score: 0.67), [human_body] is touching [component_box] (score: 0.25), [human_body] is beside [yellow_box] (score: 0.18), [container_box] is on [red_box] (score: 0.15), [operator_hand] is touching [red_box] (score: 0.23), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is on [container_box] (score: 0.14), [red_box] is on [container_box] (score: 0.36), [red_box] is on [component_box] (score: 0.19), [yellow_box] is behind [human_body] (score: 0.22), [yellow_box] is on [container_box] (score: 0.16), [yellow_box] is on [red_box] (score: 0.13), [component_box] is on [container_box] (score: 0.40), [component_box] is on [red_box] (score: 0.36)
F0413 | [human_body] is behind [container_box], [human_body] is touching [red_box] (score: 0.82), [human_body] is touching [container_box] (score: 0.67), [human_body] is touching [component_box] (score: 0.25), [human_body] is beside [yellow_box] (score: 0.18), [container_box] is on [red_box] (score: 0.15), [operator_hand] is touching [red_box] (score: 0.23), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is on [container_box] (score: 0.14), [red_box] is on [container_box] (score: 0.36), [red_box] is on [component_box] (score: 0.19), [yellow_box] is behind [human_body] (score: 0.22), [yellow_box] is on [container_box] (score: 0.16), [yellow_box] is on [red_box] (score: 0.13), [component_box] is on [container_box] (score: 0.40), [component_box] is on [red_box] (score: 0.36)
F0414 | [human_body] is behind [container_box], [human_body] is touching [red_box] (score: 0.82), [human_body] is touching [container_box] (score: 0.67), [human_body] is touching [component_box] (score: 0.25), [human_body] is beside [yellow_box] (score: 0.18), [container_box] is on [red_box] (score: 0.15), [operator_hand] is touching [red_box] (score: 0.23), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is on [container_box] (score: 0.14), [red_box] is on [container_box] (score: 0.36), [red_box] is on [component_box] (score: 0.19), [yellow_box] is behind [human_body] (score: 0.22), [yellow_box] is on [container_box] (score: 0.16), [yellow_box] is on [red_box] (score: 0.13), [component_box] is on [container_box] (score: 0.40), [component_box] is on [red_box] (score: 0.36)
F0415 | [human_body] is behind [container_box], [human_body] is touching [red_box] (score: 0.82), [human_body] is touching [container_box] (score: 0.67), [human_body] is touching [component_box] (score: 0.25), [human_body] is beside [yellow_box] (score: 0.18), [container_box] is on [red_box] (score: 0.15), [operator_hand] is touching [red_box] (score: 0.23), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is on [container_box] (score: 0.14), [red_box] is on [container_box] (score: 0.36), [red_box] is on [component_box] (score: 0.19), [yellow_box] is behind [human_body] (score: 0.22), [yellow_box] is on [container_box] (score: 0.16), [yellow_box] is on [red_box] (score: 0.13), [component_box] is on [container_box] (score: 0.40), [component_box] is on [red_box] (score: 0.36)
F0416 | [human_body] is behind [container_box], [human_body] is touching [red_box] (score: 0.82), [human_body] is touching [container_box] (score: 0.67), [human_body] is touching [component_box] (score: 0.25), [human_body] is beside [yellow_box] (score: 0.18), [container_box] is on [red_box] (score: 0.15), [operator_hand] is touching [red_box] (score: 0.23), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is on [container_box] (score: 0.14), [red_box] is on [container_box] (score: 0.36), [red_box] is on [component_box] (score: 0.19), [yellow_box] is behind [human_body] (score: 0.22), [yellow_box] is on [container_box] (score: 0.16), [yellow_box] is on [red_box] (score: 0.13), [component_box] is on [container_box] (score: 0.40), [component_box] is on [red_box] (score: 0.36)
F0417 | [human_body] is behind [container_box], [human_body] is touching [red_box] (score: 0.82), [human_body] is touching [container_box] (score: 0.67), [human_body] is touching [component_box] (score: 0.25), [human_body] is beside [yellow_box] (score: 0.18), [container_box] is on [red_box] (score: 0.15), [operator_hand] is touching [red_box] (score: 0.23), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is on [container_box] (score: 0.14), [red_box] is on [container_box] (score: 0.36), [red_box] is on [component_box] (score: 0.19), [yellow_box] is behind [human_body] (score: 0.22), [yellow_box] is on [container_box] (score: 0.16), [yellow_box] is on [red_box] (score: 0.13), [component_box] is on [container_box] (score: 0.40), [component_box] is on [red_box] (score: 0.36)
F0418 | [human_body] is behind [container_box], [human_body] is touching [red_box] (score: 0.82), [human_body] is touching [container_box] (score: 0.67), [human_body] is touching [component_box] (score: 0.25), [human_body] is beside [yellow_box] (score: 0.18), [container_box] is on [red_box] (score: 0.15), [operator_hand] is touching [red_box] (score: 0.23), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is on [container_box] (score: 0.14), [red_box] is on [container_box] (score: 0.36), [red_box] is on [component_box] (score: 0.19), [yellow_box] is behind [human_body] (score: 0.22), [yellow_box] is on [container_box] (score: 0.16), [yellow_box] is on [red_box] (score: 0.13), [component_box] is on [container_box] (score: 0.40), [component_box] is on [red_box] (score: 0.36)
F0419 | [human_body] is behind [container_box], [human_body] is touching [red_box] (score: 0.82), [human_body] is touching [container_box] (score: 0.67), [human_body] is touching [component_box] (score: 0.25), [human_body] is beside [yellow_box] (score: 0.18), [container_box] is on [red_box] (score: 0.15), [operator_hand] is touching [red_box] (score: 0.23), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is on [container_box] (score: 0.14), [red_box] is on [container_box] (score: 0.36), [red_box] is on [component_box] (score: 0.19), [yellow_box] is behind [human_body] (score: 0.22), [yellow_box] is on [container_box] (score: 0.16), [yellow_box] is on [red_box] (score: 0.13), [component_box] is on [container_box] (score: 0.40), [component_box] is on [red_box] (score: 0.36)
F0420 | [human_body] is behind [container_box], [human_body] is touching [red_box] (score: 0.82), [human_body] is touching [container_box] (score: 0.67), [human_body] is touching [component_box] (score: 0.25), [human_body] is beside [yellow_box] (score: 0.18), [container_box] is on [red_box] (score: 0.15), [operator_hand] is touching [red_box] (score: 0.23), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is on [container_box] (score: 0.14), [red_box] is on [container_box] (score: 0.36), [red_box] is on [component_box] (score: 0.19), [yellow_box] is behind [human_body] (score: 0.22), [yellow_box] is on [container_box] (score: 0.16), [yellow_box] is on [red_box] (score: 0.13), [component_box] is on [container_box] (score: 0.40), [component_box] is on [red_box] (score: 0.36)
F0421 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [container_lid] (score: 0.78), [human_body] is holding [component_box] (score: 0.43), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is holding [red_box] (score: 0.25), [operator_hand] is holding [container_box] (score: 0.22), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is holding [container_lid] (score: 0.16), [container_lid] is on [container_box] (score: 0.25), [container_lid] is on [red_box] (score: 0.24), [red_box] is on [container_box] (score: 0.13), [yellow_box] is behind [human_body] (score: 0.25), [component_box] is on [container_box] (score: 0.27), [component_box] is on [red_box] (score: 0.23)
F0422 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [container_lid] (score: 0.78), [human_body] is holding [component_box] (score: 0.43), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is holding [red_box] (score: 0.25), [operator_hand] is holding [container_box] (score: 0.22), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is holding [container_lid] (score: 0.16), [container_lid] is on [container_box] (score: 0.25), [container_lid] is on [red_box] (score: 0.24), [red_box] is on [container_box] (score: 0.13), [yellow_box] is behind [human_body] (score: 0.25), [component_box] is on [container_box] (score: 0.27), [component_box] is on [red_box] (score: 0.23)
